HIV1	HIV2	HIV3	HIV4	Cont1	Cont2	Cont3	Cont4
45.96772	70.40924	42.62191	66.43172	52.00946	66.19998	35.70213	92.5413
223.93138	268.36237	101.7392	255.9914	190.4331	258.67038	150.36879	350.6121
1211.9613	1948.7927	356.3045	2130.5823	1241.2063	2412.442	651.19226	3362.879
124.53784	148.22665	63.97028	207.10306	150.00789	233.58571	70.71818	219.74847
254.2462	270.62234	99.7007	352.86096	260.20868	328.0578	135.41486	525.0595
314.87256	238.3401	158.62045	239.24567	231.96275	212.37848	175.52354	233.19319
249.32231	226.1812	102.96289	303.3561	249.59492	254.05313	114.29118	315.28046
100.28778	55.51832	42.22042	84.81619	102.88847	71.21365	41.71903	98.18497
403.2593	286.1931	147.98453	399.3784	412.93442	369.06537	194.50317	481.66232
547.84406	384.48145	188.67479	493.76367	540.8173	457.87973	314.24973	767.9315
16.06331	3.94025	37.26513	34.79207	30.50477	20.4552	10.56441	31.51076
139.6262	99.47611	76.73653	127.81329	92.33718	63.74931	35.33548	93.26614
3866.0706	2586.3525	1277.6401	2888.747	6052.736	4390.812	3379.88	7293.666
126.44668	78.07526	100.04168	104.55257	162.59889	124.40258	65.91604	123.17074
1447.0833	843.515	681.08716	1232.1449	1894.0166	1264.5082	929.2504	1611.5436
343.89563	164.01936	128.4147	202.10776	425.78333	204.64668	242.34737	394.0208
558.4991	260.99774	231.07562	357.96207	668.02203	339.78015	331.3104	511.30325
307.9219	146.29286	132.59929	201.65767	312.22684	180.5896	191.57623	276.4146
71.56701	25.00498	44.51194	34.02288	71.48524	53.41796	27.5069	39.02809
2589.4233	1360.528	1482.8618	1870.9695	2839.774	1491.6624	1483.0992	1833.5197
184.25797	87.8534	142.36705	244.05042	198.88965	124.53254	124.29961	174.504
23.54325	5.16096	15.78994	26.37342	31.21297	11.86775	16.51293	12.21547
2067.0403	1061.828	1185.388	1244.2827	2681.8591	1405.4017	1962.0364	2014.3004
1699.1698	814.74005	787.99475	726.48773	1696.7286	867.4498	1319.0917	1231.3635
153.99754	106.74558	82.0376	85.88605	168.71745	111.39902	115.55231	132.64882
16.63986	10.69865	6.13656	23.99302	20.68199	15.63093	16.49097	19.5143
5092.222	2468.29	2725.7698	2246.2212	5120.795	2598.4	4320.791	3660.288
340.4665	132.2494	192.40582	172.27798	389.6703	195.66408	274.5976	211.02573
1857.2773	953.27136	1060.4691	931.6602	1919.06	1017.45374	1611.338	1438.9098
2611.308	1020.3301	1733.5918	1133.3953	3045.0664	1237.265	2175.0547	1508.5541
85.82121	62.91291	56.3954	58.56898	104.65585	107.61047	68.50055	57.24711
247.94992	130.9877	186.02438	128.52385	345.44812	149.9814	269.89688	198.87096
327.21463	134.2955	285.5861	168.83301	323.16077	138.1722	203.07532	127.49808
211.43854	106.06043	172.30197	107.4328	224.54988	99.09209	143.27065	103.93443
1634.7103	727.54474	1106.4043	510.25693	3321.3152	1572.3855	3873.4226	1812.127
2647.4656	1106.8373	2131.1904	978.91144	3283.937	1557.5238	3294.875	1532.0021
716.8194	261.34738	526.183	263.36368	934.90125	383.8143	943.9973	436.5559
86.50851	29.40355	69.85992	37.90214	111.87735	32.59877	90.30488	33.16712
674.97815	206.68399	511.29044	234.9134	962.9014	338.84433	952.71594	406.95993
204.30559	58.80676	164.9056	87.91557	249.76427	82.3583	224.2126	90.28429
48.82183	80.81517	34.65392	74.34151	44.14941	73.33247	18.51602	99.61355
162.56084	246.02934	69.85114	308.75784	176.59346	353.72696	64.6073	361.94525
250.36975	344.1385	93.60725	348.8673	302.11703	524.62994	172.8361	633.65546
253.0648	364.87518	79.08993	419.9426	235.24312	403.11252	126.55682	587.8466
205.2004	188.38281	78.45606	224.55864	197.86337	227.3169	104.41724	299.71857
1709.6741	1873.1119	491.7292	2270.0027	1505.2782	2056.6155	796.8639	3234.9456
54.54206	55.33221	21.95374	81.66739	68.46245	97.15114	24.53778	88.24613
328.0603	245.4232	148.11392	338.90536	309.66055	275.43552	128.40121	292.06985
707.4028	532.7383	202.25383	703.7706	848.4462	812.4528	421.39935	1342.1415
30.35914	22.05942	20.62209	31.29376	27.7483	30.62568	26.88418	37.21845
768.4302	477.25	333.50015	755.3308	1442.0676	1085.0015	607.2982	1448.9978
268.38696	175.55272	116.93224	249.03555	326.90652	231.31923	169.43057	354.76666
4365.24	2869.9326	1617.9972	3506.0232	5279.8364	3904.864	2775.6907	5858.4883
946.82666	565.7958	313.91583	690.47876	950.6326	687.18787	522.51654	1142.9089
5074.4336	3075.4531	2113.444	3770.4338	5985.1997	4059.5105	3276.7515	5813.3457
163.64998	107.52785	98.68543	162.04178	210.47156	153.47572	104.25587	180.46338
848.3338	439.08923	358.47717	573.97894	1022.6798	601.7793	515.66974	828.8554
540.46747	277.85318	217.71674	321.97256	529.2294	296.71194	346.29593	525.6715
421.0485	206.60634	186.64578	252.00534	457.40756	259.39435	243.09634	341.41043
39.15101	19.171	22.52216	49.59909	60.58195	31.1094	33.35561	48.18594
2823.5635	1489.65	1397.8724	1704.4501	4078.7793	2174.7485	2400.7566	2790.6665
1821.3114	846.39514	724.16876	776.4526	1870.6218	949.8274	1525.5923	1613.0857
332.95224	236.91245	199.94142	225.44202	362.8468	264.88593	299.70688	308.42108
27.86596	10.72496	17.74696	16.27577	35.82634	18.81139	19.82019	13.75964
221.68506	101.99883	143.0928	142.95847	225.153	124.8693	122.05451	99.56934
27.566	27.73034	16.13113	24.24648	21.87506	14.70299	27.2305	33.38432
54.50104	11.3395	23.22543	41.90075	58.57721	27.17699	41.26318	18.65348
22.31934	3.47719	33.38111	40.53501	41.29933	19.49491	17.71028	4.87911
16.22975	12.20538	4.70813	0.14694	9.92116	5.06473	13.54292	4.61771
91.71309	33.21521	52.63221	68.33498	100.66515	61.32661	44.01704	26.1597
415.41595	167.17824	289.05838	192.50528	562.51306	239.42351	391.3015	259.55933
95.92322	43.52364	93.45502	66.63982	110.06959	61.96036	63.8294	22.69958
631.7321	269.45804	529.01324	295.19412	773.76166	326.13443	570.7932	297.018
1018.435	394.85907	887.1853	515.58307	1213.8118	496.33466	778.692	432.47122
41.83987	19.8424	45.32548	28.2039	54.39357	50.03878	39.04907	1.46198
93.76735	49.54579	109.5828	90.2769	112.70221	75.07338	167.41225	102.71144
2219.35	499.58328	2434.8447	854.89484	3804.4749	872.1829	2195.8672	854.1411
2059.6438	739.13416	1580.6725	677.15027	2246.8257	903.105	2295.681	986.66
89.46173	40.47541	90.49875	99.53537	91.61269	46.5092	86.98714	82.95186
45.15292	11.58525	47.49298	56.26983	35.96517	17.08632	22.45876	1.60527
71.9585	152.86906	29.72029	173.50305	96.5611	217.6036	37.39705	275.47842
170.4499	262.80048	82.8156	280.45874	175.07368	260.83545	71.04762	348.02628
47.07198	100.44157	53.18287	93.90953	43.81676	91.98019	16.28935	97.95593
69.74779	131.53494	66.86064	173.10306	97.01956	174.98985	33.19339	225.5794
198.47125	226.21945	92.19627	284.3757	159.30922	251.26941	59.51213	242.03334
36.65519	45.09071	60.67867	64.17088	33.1659	57.07445	7.95745	36.75738
123.30253	122.9304	56.57869	174.11978	85.95888	131.3857	34.71892	184.36395
133.55774	99.4663	82.61013	110.15461	152.7447	141.86523	81.41701	170.72768
637.9431	512.0479	189.05107	655.31934	686.25323	668.59515	357.8928	1131.0565
67.74789	46.69918	55.55416	62.53407	66.7384	46.62186	27.44175	42.02111
1854.6218	1332.4132	546.40985	1598.0529	4315.927	1684.5925	1064.1832	3008.7666
671.2001	374.3373	284.3889	546.30884	725.93854	445.15335	342.8129	922.00653
93.03186	61.57463	164.10399	76.79921	111.56774	95.73238	54.83705	58.39592
291.36606	160.04512	136.43622	217.41585	276.5447	157.7487	116.32691	270.33084
663.4739	384.5864	277.2845	504.44797	698.60724	420.29648	367.51138	666.7177
481.526	242.60442	207.94661	306.08252	473.73676	266.71344	264.34286	447.1554
1282.0422	730.7954	461.2499	783.76227	1357.2329	820.1728	765.02893	1287.4451
58.53846	13.22151	49.87417	39.19609	67.09409	35.84511	30.40678	33.90893
69.54092	28.71267	67.01869	29.31223	37.47131	29.90731	38.64269	36.27412
654.5629	309.64716	232.88373	302.70132	832.216	441.2087	435.2052	563.9744
100.96401	57.77792	43.70434	70.33968	138.2102	94.08595	73.11137	100.3254
15.37964	5.06206	0.16249	21.68702	38.4234	19.03536	10.97646	3.7916
32.149	14.57435	21.99413	34.48718	37.44525	54.52462	34.95331	26.12102
220.18314	110.03455	129.40948	126.92664	253.12984	141.5963	165.8977	159.73811
344.03732	185.58727	192.6227	199.79994	382.91782	222.74768	276.63586	263.6768
92.55444	74.87606	56.21786	76.57312	104.88885	81.98332	63.45271	71.62376
306.395	106.21721	190.46484	162.81543	395.56113	135.1926	221.27164	179.01363
41.79749	24.3981	38.59898	152.0586	88.18435	34.22609	25.35016	34.28679
22.26274	3.71793	18.7823	79.53843	21.69099	29.4887	7.41893	1.08819
23.50292	4.91879	25.95216	36.57571	35.40757	20.47862	6.27271	18.58473
118.1957	40.51289	73.96689	59.86615	122.62843	79.84891	85.7728	60.40034
153.84917	76.11709	121.98959	108.63619	221.86348	118.39659	107.37439	87.4055
481.5023	213.922	319.44644	191.36508	639.70105	316.60217	579.1995	325.2107
79.25975	31.18006	60.33695	42.05944	114.16457	44.99781	111.59713	58.82545
102.98602	93.18102	72.69128	70.66411	130.0296	133.95616	102.40891	108.27856
231.21815	96.78886	211.67175	139.74728	297.26834	124.76306	189.3371	114.41386
416.43005	152.00677	361.3959	131.83308	470.47192	192.29651	417.97537	159.84903
715.6154	245.92596	557.50726	235.85838	828.5992	330.45273	880.56604	341.06308
583.1593	171.03041	459.12808	171.55437	621.5709	226.58582	686.6966	237.60149
44.13039	12.09919	87.81362	44.84647	76.24913	27.84094	81.5847	17.10907
225.39896	392.12247	103.47607	374.8375	440.09366	710.0719	180.88054	644.4128
60.40929	78.03532	56.00801	72.15785	97.82729	127.04449	23.33486	93.91955
29.95568	57.94408	51.86695	77.5933	54.99034	73.30283	29.52629	101.40962
818.2972	1203.9623	289.21582	1427.5627	1176.638	2186.6716	532.8553	2476.3977
17.61446	17.52939	23.0151	23.12335	9.27263	35.02769	18.7802	39.16819
697.6898	696.20447	235.66838	828.1581	640.5751	835.59216	261.64944	905.35205
170.88475	214.39247	118.56953	236.18687	201.7397	296.86163	80.66875	222.0266
280.2692	226.94946	108.34572	250.20837	276.39093	308.13245	126.67682	310.95044
206.90994	172.43663	96.30625	272.98145	209.41595	191.65923	62.7512	218.48833
2.19269	0.60856	28.1618	28.42963	34.74953	12.92379	4.40858	0.36021
388.14337	272.3151	187.05325	413.81818	489.10156	423.02368	181.2615	470.27438
235.31401	273.0309	118.66456	129.52713	405.46823	815.3732	103.45821	184.56717
77.20313	105.50959	103.36149	94.64606	113.70322	171.74815	73.91216	154.53104
51.93897	41.06397	25.21968	42.61451	56.59873	42.04694	13.86793	70.82527
81.67847	36.91647	67.33744	47.15369	95.36211	56.31502	35.88979	57.9937
26.68318	7.27316	47.28006	31.46006	29.77389	18.32437	8.71477	4.99294
29.80407	3.57426	28.24223	5.7396	27.20378	13.24567	2.48831	5.60337
67.8677	21.67367	25.57771	20.62165	69.3296	23.89371	29.36075	25.07566
31.46591	4.53425	14.28506	20.85436	34.21569	9.87305	8.12293	11.29876
87.16035	15.31328	21.4631	28.26637	117.75314	73.7243	24.19813	27.09556
100.99019	6.56587	10.23496	31.98632	114.74372	42.81033	19.45189	22.91557
17.59919	10.69283	4.61962	11.03428	25.06616	32.25332	12.83352	7.98067
47.78434	31.81831	30.76954	25.22507	46.56209	71.77007	33.81914	45.36018
45.57734	11.90112	31.24746	24.88503	44.85755	24.89413	24.75274	14.4773
418.19556	200.66008	188.54002	195.01776	530.0757	244.6547	266.57584	265.2427
26.30262	8.9279	15.08704	14.60633	33.70708	32.44705	9.65334	21.45324
652.7763	271.84113	355.9051	273.76328	909.50366	400.21408	660.86206	486.33365
151.30548	47.56396	95.796	77.16753	166.62724	63.40141	91.99359	57.98708
286.5789	120.60189	150.89133	119.49398	264.90457	131.50128	203.91153	121.32978
89.67856	36.77363	63.02369	63.37704	78.78214	42.66117	26.84954	20.59645
1072.0226	409.7885	646.83826	333.391	1120.0969	485.03857	1040.077	518.5866
44.50174	15.29281	58.95707	88.59823	48.05859	60.93637	63.01427	21.97364
3780.2874	1499.8574	3010.4421	1489.7826	4433.845	1877.869	4006.494	1934.4313
497.25226	228.65904	499.1113	184.31856	592.14087	290.80054	740.2868	308.20282
290.89047	108.80713	200.6878	122.52563	275.46548	139.4149	314.32822	136.87192
29.07257	10.00099	50.68958	19.40514	51.26694	26.70426	41.89255	7.94979
152.33438	40.26299	166.56573	44.91099	140.13045	60.97273	111.87525	19.73882
2396.111	1025.3698	1892.8468	698.44073	2324.7292	1057.3917	2792.1978	1012.4452
48.34097	20.28863	60.81883	39.28553	42.92474	19.81721	53.05496	17.01085
252.39919	159.24182	167.97855	159.94185	274.34845	194.81012	223.3613	194.04921
48.05701	70.54745	33.56581	102.12209	66.74227	88.89802	32.65899	110.89159
12.70053	4.39987	2.81077	26.71419	16.59213	21.99685	0.00507	13.94942
11.59837	15.97411	4.16103	12.45305	68.44762	4.02079	4.13632	14.28984
22.92615	28.43712	14.52009	63.32873	31.73315	33.63336	17.81752	47.0326
142.4549	188.58365	83.86206	203.88321	93.7911	155.5868	45.30869	187.24742
62.34258	25.68425	70.43349	52.15521	68.35506	43.47686	40.8854	44.76865
28.75276	22.24433	32.41007	31.6431	47.75163	22.8097	12.14418	28.16792
7.67478	4.4172	23.70189	3.22948	13.84467	15.44733	6.1806	16.51924
393.8088	253.39969	237.98268	233.37297	418.02405	313.53452	297.27475	369.06982
16.48926	14.34968	41.1055	18.88503	32.66557	26.33103	16.60955	19.0647
33.21029	14.71334	31.65692	46.86583	34.27361	23.77276	23.31089	31.97368
39.18819	25.67616	66.52442	35.63238	40.65124	42.48037	15.69185	11.39578
39.30956	57.25602	70.46815	28.33178	48.38588	51.3171	24.31425	7.84005
15.08076	18.37094	71.6607	15.14134	22.04713	17.19845	17.18723	15.2104
36.1718	5.7926	57.27566	22.64366	46.24875	26.07379	15.45469	23.58008
166.50629	71.81761	78.11154	99.10005	130.72482	74.91464	68.85335	113.00027
109.70965	29.60918	88.4938	62.48642	123.8242	55.0661	63.43861	63.97664
247.90976	106.29494	96.23592	121.45083	302.66507	135.01591	132.28691	189.35638
58.2522	10.29594	18.99711	27.84946	76.33228	46.67083	22.39011	27.1646
153.22675	48.52304	68.85156	101.09284	188.3588	141.2762	62.68982	73.8186
747.7135	239.94931	246.90518	287.1059	985.0824	340.78952	405.20364	445.846
69.15667	7.88219	35.85145	35.20493	82.08688	93.80859	33.86801	25.20203
47.89845	7.33041	89.62936	39.15833	52.1303	66.36098	37.69394	17.05623
251.9281	186.2922	137.78973	183.49727	327.9655	236.34575	166.22377	211.6025
60.21018	29.78784	28.88676	54.12556	82.9359	39.16718	32.61005	36.69868
186.15733	120.60397	108.62766	113.49394	217.6377	131.41669	161.28447	175.12477
44.67847	6.12343	16.26649	22.83775	207.24632	21.1182	18.2175	17.95496
237.59175	98.91209	131.41393	126.02113	254.79317	119.80234	163.42683	110.66411
53.87454	22.39514	34.92896	28.96894	67.18335	40.68242	52.49857	37.64107
56.50763	17.66769	31.73604	49.4195	52.7098	40.78815	22.55207	9.40676
37.03493	1.90551	6.53843	10.44195	14.97664	10.86417	5.10336	9.69953
782.5091	278.1046	478.95938	254.6808	597.05963	272.1665	654.0012	255.11246
227.13972	68.67468	169.68237	104.44617	219.74203	100.31367	202.42421	99.25475
37.75167	8.66121	16.75224	12.09629	36.04581	20.16658	25.68183	1.42124
93.84351	19.47477	55.16008	71.11649	125.41724	64.25054	126.87614	66.78632
92.31828	31.38999	59.46771	21.84588	104.3204	63.46144	112.39302	46.87076
373.27762	131.25308	294.24747	114.17891	482.54373	190.67215	485.84164	180.75732
15.64439	12.00181	33.39408	17.11734	23.96104	10.16351	45.91239	4.49813
22.68237	0.91101	13.50852	1.26722	22.02547	5.71713	26.3834	9.23622
158.02747	75.56205	134.36818	81.82174	159.70491	92.98847	156.54626	76.76314
23.35913	41.3758	37.31054	54.45975	23.47134	40.40114	11.34364	59.16018
67.83739	72.36503	45.85677	71.05708	83.87386	69.9993	46.95596	78.40897
4.36584	17.45346	32.43287	16.98475	10.47451	12.37987	5.63446	18.37139
56.56451	87.23216	52.71158	113.57797	51.66736	102.25483	22.74032	166.13177
43.10671	217.58112	45.9715	164.865	18.31313	871.603	81.89038	263.92282
21.11468	16.44462	24.03721	31.2123	21.05701	31.49806	9.71492	25.37285
47.35429	33.96762	25.16208	48.56362	41.66223	35.93534	14.88211	51.36913
257.77344	199.72667	129.8424	207.10712	302.23865	272.44858	163.35258	310.4864
72.9287	49.97229	39.67178	77.68337	86.83934	90.394	18.27389	65.18384
107.57043	15.73074	28.25738	40.29165	118.2346	26.38037	12.25318	43.58129
1147.5167	797.73364	345.49316	915.0177	1084.9042	834.36945	560.48566	1411.6338
289.98	202.61636	115.1062	205.80058	192.59663	183.70987	75.41882	135.99522
885.1956	567.2669	321.647	659.16516	877.042	663.583	453.07388	918.4499
151.27982	89.47151	123.51834	129.785	152.52032	126.1795	57.839	95.88819
99.44585	40.07924	102.98241	66.40147	98.48545	52.99258	46.89628	70.74892
452.38638	217.32826	161.14734	230.3992	379.33655	177.9019	225.76028	362.99432
102.18031	48.37268	61.5925	77.51925	124.4865	72.44364	71.13937	91.61456
279.3393	113.02354	138.52701	132.17313	262.86188	107.50121	144.09566	177.81856
488.22256	299.3567	235.78357	311.53674	534.866	386.8154	270.64545	359.28696
47.07184	41.59975	23.77456	35.95042	81.32198	53.92998	28.9202	6.67917
43.1683	16.31975	27.80917	16.39971	50.02762	51.2187	3.40985	44.94044
124.83961	72.61277	74.04486	68.53481	115.5741	196.01128	88.1552	77.06768
61.60937	23.1017	26.92555	30.34871	70.61195	27.97641	42.58439	26.35744
72.8682	24.39573	30.24721	41.55231	94.48495	46.64362	69.98711	53.54898
6.49656	9.06887	22.98513	13.62407	17.03768	6.48179	12.89324	12.59158
133.83046	87.87878	81.70119	100.22746	171.51631	109.2755	117.54778	102.10918
107.37617	66.577	66.04724	79.33232	130.94449	78.24357	91.73109	84.42822
145.35147	47.61119	74.74121	71.68444	123.9831	69.52372	85.67487	53.67561
249.24219	196.05869	147.00914	216.4344	268.73642	213.98528	213.48491	232.32474
50.35521	7.8091	21.59156	45.34757	82.56585	30.51426	5.6721	2.65873
28.53664	4.61603	17.2666	28.83232	29.2519	18.28899	28.41559	4.99754
97.17042	39.09576	55.65269	67.19276	104.0353	64.87967	74.46177	47.83968
278.1603	195.20038	173.58728	182.1739	310.43613	221.63116	265.23398	254.47127
367.317	195.22565	252.30637	175.39293	452.63223	248.36044	397.96835	265.5431
161.58748	87.07458	110.62017	116.45367	155.6136	107.90771	142.23357	110.31399
278.33862	191.99359	232.33453	188.38965	337.79718	222.5856	297.43533	279.60626
45.76917	14.56607	54.01941	32.56638	66.20557	21.82439	58.86658	8.19661
109.38968	64.97341	82.64513	69.705	117.70109	78.1683	99.29096	73.4734
141.10165	91.08456	116.32361	102.37126	146.16368	105.10424	144.8319	117.58651
70.19227	29.76983	66.36082	29.40269	93.08923	45.88041	94.86243	29.88661
100.34914	155.23624	77.06297	123.96288	117.19077	193.55367	78.75465	145.00339
10.00737	20.74631	142.69972	24.87875	31.00134	17.25077	14.33656	14.50768
19.18974	37.50109	26.43432	52.22095	27.94724	42.51887	10.56028	43.24473
323.6046	236.91055	185.63846	203.7417	316.74335	262.6312	243.79625	252.81221
22.4769	25.80877	22.3919	54.95202	29.75485	32.15151	9.11832	40.04599
30.26484	19.69609	24.76439	34.67242	24.1085	28.1739	5.85629	28.1577
45.38507	18.02864	4.29793	58.07006	36.5435	38.01974	10.01458	43.43312
266.4862	205.23756	100.14475	294.55032	307.9541	280.43927	159.83353	370.18225
68.21861	34.00718	24.76538	51.31334	74.33464	43.37946	26.85705	46.18422
